timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-12-28 06:00:00,3348.02000000,3350.80000000,3334.00000000,3341.68000000,8627.74500000,2024-12-28 06:59:59.999,28825639.54868300,58617,2874.48490000,9601960.65439000,0
2024-12-28 07:00:00,3341.68000000,3349.50000000,3332.71000000,3335.53000000,5575.84290000,2024-12-28 07:59:59.999,18633499.39600100,50580,2060.28790000,6884715.31731600,0
2024-12-28 08:00:00,3335.53000000,3347.75000000,3333.00000000,3345.01000000,5963.93520000,2024-12-28 08:59:59.999,19923885.16543400,45052,2181.29870000,7287698.10590300,0
2024-12-28 09:00:00,3345.01000000,3359.26000000,3342.65000000,3351.61000000,7978.74140000,2024-12-28 09:59:59.999,26746353.61231900,53100,3786.10060000,12693043.77756100,0
2024-12-28 10:00:00,3351.61000000,3353.93000000,3337.36000000,3339.80000000,7268.56110000,2024-12-28 10:59:59.999,24320189.59484900,57359,2499.33090000,8361876.73885100,0
2024-12-28 11:00:00,3339.79000000,3363.53000000,3339.79000000,3359.23000000,5748.34280000,2024-12-28 11:59:59.999,19265442.25028800,40901,3598.26250000,12063999.31485900,0
2024-12-28 12:00:00,3359.23000000,3365.00000000,3351.65000000,3353.11000000,6664.61380000,2024-12-28 12:59:59.999,22378319.36357700,54064,3065.04630000,10294025.37113600,0
2024-12-28 13:00:00,3353.11000000,3370.06000000,3351.02000000,3366.01000000,7505.58590000,2024-12-28 13:59:59.999,25238912.02505100,83797,4130.26510000,13889927.20752800,0
2024-12-28 14:00:00,3366.00000000,3396.00000000,3364.19000000,3373.20000000,16246.56910000,2024-12-28 14:59:59.999,54885784.14671800,143315,8132.01990000,27478449.83737000,0
2024-12-28 15:00:00,3373.19000000,3388.97000000,3366.26000000,3368.38000000,10846.60450000,2024-12-28 15:59:59.999,36652509.09835200,77203,6611.26840000,22345464.35456900,0
2024-12-28 16:00:00,3368.39000000,3388.00000000,3365.61000000,3387.99000000,7558.77140000,2024-12-28 16:59:59.999,25521793.47825200,65282,4063.16610000,13720818.25197900,0
2024-12-28 17:00:00,3387.99000000,3413.00000000,3382.58000000,3394.50000000,12675.99720000,2024-12-28 17:59:59.999,43077611.94155100,94452,7015.59460000,23843155.31083100,0
2024-12-28 18:00:00,3394.50000000,3398.00000000,3384.13000000,3390.88000000,7774.17530000,2024-12-28 18:59:59.999,26365102.86632700,50105,3356.07550000,11383265.38224100,0
2024-12-28 19:00:00,3390.89000000,3402.56000000,3390.88000000,3400.87000000,5155.86540000,2024-12-28 19:59:59.999,17512433.60268300,32124,2775.00700000,9425092.65767700,0
2024-12-28 20:00:00,3400.87000000,3404.18000000,3393.03000000,3400.36000000,4690.14110000,2024-12-28 20:59:59.999,15937424.93893300,44923,2093.85130000,7115495.29294700,0
2024-12-28 21:00:00,3400.36000000,3405.53000000,3389.71000000,3403.89000000,4686.26900000,2024-12-28 21:59:59.999,15918843.78143300,36336,2129.21990000,7233158.35325500,0
2024-12-28 22:00:00,3403.89000000,3428.68000000,3397.86000000,3410.61000000,8333.31510000,2024-12-28 22:59:59.999,28420626.32889600,51994,4810.64360000,16409935.30936100,0
2024-12-28 23:00:00,3410.60000000,3412.86000000,3397.04000000,3404.00000000,6659.72640000,2024-12-28 23:59:59.999,22674135.11155800,65856,3565.73660000,12141849.53328100,0
2024-12-29 00:00:00,3404.01000000,3406.60000000,3386.76000000,3393.65000000,6201.77980000,2024-12-29 00:59:59.999,21053743.58360600,48619,2752.68500000,9344513.86836900,0
2024-12-29 01:00:00,3393.65000000,3396.28000000,3375.62000000,3378.57000000,6063.95940000,2024-12-29 01:59:59.999,20517853.22802100,42722,2440.55800000,8258070.90866900,0
2024-12-29 02:00:00,3378.57000000,3393.00000000,3376.69000000,3388.16000000,4559.71380000,2024-12-29 02:59:59.999,15437978.18493400,29083,2388.44920000,8086666.40809800,0
2024-12-29 03:00:00,3388.17000000,3389.29000000,3377.74000000,3382.98000000,3933.89390000,2024-12-29 03:59:59.999,13307853.43682800,31838,1716.94400000,5808522.41088800,0
2024-12-29 04:00:00,3382.98000000,3392.58000000,3381.26000000,3388.78000000,2759.44020000,2024-12-29 04:59:59.999,9343641.65998400,23711,1468.16860000,4971533.54122200,0
2024-12-29 05:00:00,3388.78000000,3391.40000000,3384.30000000,3387.77000000,2785.63620000,2024-12-29 05:59:59.999,9438039.13998000,20826,1243.49310000,4213078.48965000,0
2024-12-29 06:00:00,3387.76000000,3398.50000000,3380.00000000,3397.38000000,4841.97270000,2024-12-29 06:59:59.999,16415329.75777900,36387,2536.81030000,8601109.94056200,0
2024-12-29 07:00:00,3397.39000000,3407.99000000,3392.80000000,3407.61000000,5242.51970000,2024-12-29 07:59:59.999,17828776.78825200,34749,3019.41130000,10270497.41924900,0
2024-12-29 08:00:00,3407.60000000,3409.81000000,3393.61000000,3396.40000000,7198.73570000,2024-12-29 08:59:59.999,24473812.58310100,34452,2651.16110000,9015359.34269600,0
2024-12-29 09:00:00,3396.41000000,3406.50000000,3390.00000000,3405.87000000,5214.48690000,2024-12-29 09:59:59.999,17720229.03101600,32262,2415.22280000,8210277.65080700,0
2024-12-29 10:00:00,3405.88000000,3413.78000000,3402.16000000,3404.50000000,5206.65600000,2024-12-29 10:59:59.999,17742678.87559700,32746,2486.24940000,8473064.24209200,0
2024-12-29 11:00:00,3404.50000000,3407.92000000,3397.84000000,3398.36000000,3993.93330000,2024-12-29 11:59:59.999,13594875.62423500,31296,1672.26890000,5692401.77613100,0
2024-12-29 12:00:00,3398.37000000,3404.50000000,3390.79000000,3391.80000000,4345.72630000,2024-12-29 12:59:59.999,14758000.14463700,50251,1779.05030000,6042180.08173000,0
2024-12-29 13:00:00,3391.79000000,3400.00000000,3387.57000000,3399.39000000,5249.73910000,2024-12-29 13:59:59.999,17824424.97425300,39737,2991.14550000,10157185.22173800,0
2024-12-29 14:00:00,3399.38000000,3410.92000000,3354.68000000,3370.12000000,20734.75080000,2024-12-29 14:59:59.999,70011085.22105900,126116,9583.57190000,32355581.97724300,0
2024-12-29 15:00:00,3370.12000000,3383.26000000,3364.35000000,3373.82000000,5315.03070000,2024-12-29 15:59:59.999,17931108.91154000,63554,2976.17340000,10040997.61687600,0
2024-12-29 16:00:00,3373.82000000,3376.21000000,3345.90000000,3356.38000000,10681.10110000,2024-12-29 16:59:59.999,35837319.62148000,73548,4788.12970000,16065870.86822900,0
2024-12-29 17:00:00,3356.39000000,3365.06000000,3348.38000000,3361.08000000,4813.21330000,2024-12-29 17:59:59.999,16159737.81134400,53219,2295.67510000,7708197.30055300,0
2024-12-29 18:00:00,3361.08000000,3369.74000000,3350.70000000,3361.91000000,5297.61910000,2024-12-29 18:59:59.999,17802792.08190100,46730,2951.16290000,9918384.56244900,0
2024-12-29 19:00:00,3361.92000000,3369.65000000,3357.09000000,3362.60000000,4382.83820000,2024-12-29 19:59:59.999,14739854.40957100,34316,2244.83810000,7550188.38431700,0
2024-12-29 20:00:00,3362.59000000,3362.59000000,3335.00000000,3359.37000000,8374.68910000,2024-12-29 20:59:59.999,28030257.90829100,60169,3872.22570000,12962440.61088700,0
2024-12-29 21:00:00,3359.36000000,3368.35000000,3341.66000000,3350.27000000,6528.22340000,2024-12-29 21:59:59.999,21911958.02524500,60173,3122.29880000,10479499.81764800,0
2024-12-29 22:00:00,3350.27000000,3361.59000000,3326.41000000,3340.44000000,10404.91370000,2024-12-29 22:59:59.999,34801570.57797800,71222,4562.65760000,15267048.96351600,0
2024-12-29 23:00:00,3340.44000000,3366.62000000,3326.17000000,3356.48000000,12126.30950000,2024-12-29 23:59:59.999,40567734.56507200,92771,6758.93760000,22616938.60844800,0
2024-12-30 00:00:00,3356.48000000,3391.80000000,3347.77000000,3385.59000000,15888.87500000,2024-12-30 00:59:59.999,53608030.45071200,116837,9815.29730000,33113053.12637700,0
